stars,text
1,"['Disclaimer', 'Thai', 'person', 'Thai', 'food', 'connoisseur', 'supremely', 'average', 'Thai', 'food', 'overpriced', 'heck', 'take', 'advantage', 'White', 'People', 'Sorry', 'blunt', 'thats', '18', 'dishes', '8', 'real', 'Thai', 'restaurant', 'spring', 'rolls', 'bland', 'came', 'tiny', 'bit', 'sauce', 'dipping', 'also', 'include', 'table', 'selection', 'fish', 'sauces', 'spices', 'add', 'meals', 'appetizers', 'dont', 'like', 'spicy', 'skip', 'sure', 'would', 'call', 'Tourist', 'Thai', 'back', 'Thailand', 'Tiny', 'servings', 'good', 'Friendly', 'wait', 'staff', 'authentic', 'Thai', 'youre', 'looking', 'try', 'Palees', 'Crown', 'Tum', 'Nak', 'Thai', 'Royal', 'Thai', 'Grill']"
5,"['Im', 'new', 'PHX', 'ended', 'talking', 'cop', 'airport', 'told', 'Thursday', 'Rockabilly', 'nights', 'Blooze', 'check', 'friend', 'walked', 'instantly', 'comfortable', 'excited', 'impressed', 'AC', 'pumping', 'beer', 'cold', 'music', 'rockin', 'crowd', 'refreshing', 'bathroom', 'great', 'dont', 'food', 'let', 'bring', 'whatever', 'want', 'went', 'pretty', 'early', 'around', '730ish', 'Unfortunately', 'ridiculously', 'early', 'work', 'Fri', 'leave', 'starting', 'get', 'really', 'packed', 'lively', 'around', '103011', 'glad', 'finally', 'checked', 'place', 'though', 'definitely', 'frequent', 'Blooze', 'often']"
5,"['Finally', 'wellqualified', 'wellestablished', 'mechanics', 'dont', 'talk', 'like', 'Im', 'dumb', 'carignorant', 'girl', 'even', 'sitting', 'desk', 'establishing', 'estimate', 'Honda', 'within', '20', 'minutes', 'calling', 'receptionist', 'polite', 'efficient', 'truly', 'best', 'part', 'interactive', 'transparent', 'estimate', 'process', 'able', 'view', 'screen', 'estimator', 'drag', 'dropped', 'parts', 'suspected', 'would', 'need', 'spreadsheet', 'saw', 'calculate', 'labor', 'hours', 'something', 'NEVER', 'privy', 'Tracys', 'Auto', 'Body', 'affordable', 'quick', 'went', 'beyond', 'alerting', 'pieces', 'loose', 'fixing', 'free', 'highly', 'recommended', 'services', 'perfect', 'record', 'since', 'mid1980s', 'BBB', 'good', 'reason']"
5,"['like', 'lemming', 'trying', 'Man', 'vs', 'Food', 'recently', 'visiting', 'Phoenix', 'kid', 'right', 'everything', 'Del', 'Rey', 'torta', 'works', 'together', 'HUGE', 'great', 'Wonderfully', 'constructed', 'enough', 'everything', 'much', 'anything', 'also', 'watermelon', 'juice', 'interesting', 'huh', 'One', 'strange', 'thing', 'first', 'Mexican', 'restaurant', 'Ive', 'ever', 'didnt', 'chips', 'salsa', 'real', 'downside', 'service', 'bit', 'slow', 'theyre', 'slammed', 'deservedly']"
5,"['joking', 'else', 'get', 'best', 'salami', 'ham', 'cold', 'cuts', 'anywhere', 'moved', '6', 'months', 'ago', 'searching', 'place', 'like', 'meats', 'fantastic', 'discovered', 'place', 'driving', 'many', 'times', 'thought', 'Id', 'take', 'chance', 'Location', 'awful', 'worth', 'trip']"
5,"['Excellent', 'place', 'eaten', 'several', 'times', 'place', 'always', 'busy', 'sushi', 'good', 'order', 'things', 'menu', 'know', 'want', 'friend', 'works', 'Intel', 'lot', 'Asians', 'frequent', 'place', 'lot', 'came', 'discover', 'place', 'prices', 'good', 'much', 'cheaper', 'RA', 'Kona', 'take', 'account', 'big', 'portions']"
5,"['TJ', 'water', 'heater', 'broke', 'started', 'flooding', 'garage', 'walked', 'fixing', 'phone', 'able', 'send', 'help', 'house', 'grateful', 'continue', 'referring']"
5,"['GoshAwfulGooey', 'Banana', 'Split', 'fresh', 'banana', 'split', 'lengthwise', 'Turkish', 'coffee', 'ice', 'cream', 'blanketed', 'caramel', 'sauce', 'red', 'raspberry', 'sorbet', 'smothered', 'marshmallow', 'sauce', 'delicious', 'whip', 'juicy', 'maraschino', 'cherry', 'atop', 'Heaven']"
5,"['Wait', 'Arizona', 'seriously', 'Arizona', 'keep', 'blinking', 'cause', 'couldve', 'sworn', 'still', 'East', 'Bay', 'last', 'Friday', 'night', 'waited', 'faux', 'meat', 'meals', 'arrive', 'table', 'hubster', 'visiting', 'mom', 'first', 'time', 'since', 'moved', 'Phoenix', 'admittedly', 'neither', 'us', 'stoked', 'visit', 'totally', 'wanted', 'see', 'Phoenix', 'Anyways', 'knew', 'taking', 'us', 'straight', 'airport', 'Green', 'LOVED', 'EVERYTHING', 'appetizers', 'hummus', 'fries', 'entree', 'chicken', 'curry', 'noodle', 'bowl', 'beverage', 'suicide', 'mixture', 'house', 'green', 'tea', 'house', 'limeade', 'YUM', 'soy', 'ice', 'cream', 'treat', 'mint', 'paul', 'newman', 'oreos', 'scarfed', 'totally', 'stuffed', 'place', 'ridiculously', 'good', 'reasonably', 'priced', 'fresh', 'stuffy', 'pretentious', 'anyway', 'Basically', 'would', 'new', 'steady', 'lived', 'anywhere', 'near', 'Tempe', 'fortunately', 'say', 'Arizonians', 'sure', 'stoked', 'place', 'like', 'Green', 'reason', 'look', 'forward', 'returning', 'AZ']"
5,"['six', 'year', 'old', 'daughter', 'enjoyed', 'fun', 'memorable', 'date', 'night', 'Melting', 'Pot', 'last', 'night', 'first', 'exposure', 'fondue', 'blast', 'eating', 'great', 'food', 'talking', 'first', 'three', 'days', 'first', 'grade', 'starteed', 'fantastic', 'spinach', 'artichoke', 'fontina', 'butterkäse', 'cheese', 'fondue', 'shared', 'Land', 'Sea', 'filet', 'mignon', 'chicken', 'shrimp', 'course', 'dessert', 'menu', 'came', 'bit', 'enthusiasm', 'never', 'dreamed', 'seeing', 'pot', 'melted', 'chocolate', 'looks', 'face', 'priceless', 'chose', 'Cookies', 'n', 'Cream', 'Marshmallow', 'Dream', 'crazy', 'good', 'Im', 'looking', 'forward', 'taking', 'whole', 'family', 'making', 'common', 'stop', 'date', 'night', 'calendar']"
5,"['eaten', 'several', 'times', 'Always', 'amazing']"
5,"['Love', 'buffet', 'folks', 'work', 'great', 'usually', 'hit', 'least', 'weekend', 'table', 'always', 'ready', 'knows', 'sort', 'naan', 'want', 'Small', 'worth']"
5,"['Great', 'selection', 'gelato', 'Friendly', 'welcoming', 'staff', 'Reasonably', 'priced', 'deliciously', 'rich', 'gelato']"
5,"['BEST', 'brewery', 'Ive', 'ever', 'Amazing', 'beer', 'awesome', 'food', 'didnt', 'think', 'combo', 'actually', 'possible', 'daydream', 'place', 'time', 'since', 'spent', 'much', 'time', 'going', 'school', 'ASU', 'Whenever', 'go', 'back', 'Phoenix', 'always', 'must', 'list']"
5,"['countless', 'times', 'since', 'last', 'review', 'found', 'quick', 'drink', 'appetizers', 'last', 'night', 'took', 'huge', 'hiatus', 'Michigan', 'month', 'crazy', 'busy', 'since', 'arriving', 'back', 'Phoenix', 'transitioning', 'new', 'job', 'sad', 'thought', 'wouldve', 'forgotten', 'pleasantly', 'surprised', 'see', 'forget', 'love', 'grabbed', 'brews', 'shared', 'patatas', 'bravas', 'personal', 'favorite', 'mushroom', 'appetizer', 'mushroom', 'appetizer', 'heavy', 'cheese', 'still', 'tasty', 'bite', 'patatas', 'bravas', 'really', 'never', 'fail', 'remind', 'Moms', 'version', 'french', 'fries', 'Id', 'highly', 'recommend', 'place', 'date', 'seems', 'pay', 'ways', 'one', 'Always', 'great', 'service', 'interesting', 'eats', 'still', 'lovin', 'Tuck', 'Shop', 'neighborhood']"
5,"['expecting', 'wonderful', 'meal', 'shopping', 'center', 'shopping', 'husband', 'starvingthis', 'first', 'place', 'stumbled', 'upon', 'still', 'serving', 'lunch', 'menu', '330pm', 'starters', 'tried', 'calamarideliciouslovely', 'deep', 'fried', 'lemon', 'zucchini', 'pieces', 'amongst', 'calamari', 'pieces', 'mains', 'tried', 'tomato', 'basil', 'soupvery', 'tasty', 'veal', 'meatball', 'husband', 'sample', 'also', 'goodsmothered', 'nice', 'tangy', 'rich', 'sauce', 'vegetarian', 'pizza', 'best', 'one', 'yearssuper', 'fresh', 'ingredients', 'tasty', 'base', 'dessert', 'gelato', 'profiteroles', 'smothered', 'chocolate', 'sauce', 'simply', 'devine', 'Needless', 'say', 'loved', 'place', 'due', 'amazing', 'food', 'also', 'atmosphere', 'may', 'shopping', 'area', 'still', 'nice', 'cozy', 'great', 'staff', 'friendly', 'probably', 'dine', 'every', 'shopping', 'trip']"
5,"['Went', 'back', 'veggie', 'friends', 'mine', 'wasnt', 'disappointed', 'One', 'ordered', 'regular', 'flour', 'quesadilla', 'loved', 'veggie', 'stuff', 'inside', 'tasted', 'bite', 'delicious', 'probably', 'order', 'next', 'time', 'go', 'Also', 'grilled', 'onion', 'came', 'side', 'big', 'hit', 'friend', 'ordered', 'mushroom', 'corn', 'quesadilla', 'liked', 'didnt', 'love', 'shrimp', 'tacos', 'wow', 'good', 'dont', 'know', 'tortas', 'menu', 'seem', 'prefer', 'menu', 'items', 'always', 'service', 'great', 'busy', 'wait', 'seated', 'Love', 'place']"
5,"['reviewed', 'place', 'Yelp', 'reviewed', 'Check', 'Please', 'Arizona', 'PBS', 'review', 'show', 'httpwwwazpbsorgcheckplease', 'could', 'least', 'written', 'review', 'Ive', 'eaten', 'FEZ', 'many', 'times', 'cant', 'count', 'anymore', 'think', 'burgers', 'best', 'Ive', 'ever', 'valley', 'Always', 'juicy', 'think', 'square', 'patties', 'adorable', 'FEZ', 'burger', 'molasses', 'bbq', 'cinnamon', 'pears', 'feta', 'providing', 'fireworks', 'tounge', 'Douxelle', 'burger', 'sauteed', 'mushrooms', 'provolone', 'cheese', 'mustard', 'resulting', 'subdued', 'delicious', 'burger', 'fries', 'include', 'normal', 'sweet', 'potato', 'harissa', 'garlic', 'also', 'great', 'love', 'salad', 'comes', 'default', 'including', 'lemon', 'dressing', 'burgers', 'fries', 'arent', 'thing', 'Kisras', 'think', 'like', 'pizza', 'minus', 'cheese', 'daily', 'specials', 'amazing', 'One', 'time', 'lucky', 'enough', 'score', 'mushroom', 'risotto', 'perfect', 'Sugar', 'snap', 'peas', 'Drinks', 'fantastic', 'margarita', 'doesnt', 'taste', 'like', 'chemicals', 'perfect', 'martinis', 'GSpotgrapefruit', 'pom', 'vodka', 'make', 'FEZ', 'perfect', 'place', 'lunch', 'dinner']"
5,"['Great', 'food', 'Good', 'prices']"
1,"['Look', 'upsets', 'give', 'even', 'one', 'star', 'read', 'reviews', 'times', 'tonight', 'beyond', 'bad', 'dinner', 'Yes', 'table', '7', 'people', '8pm', 'yes', 'group', 'high', 'top', 'tables', 'pushed', 'together', 'would', 'remember', 'us', 'table', '12', 'waiter', 'nice', 'take', 'time', 'take', 'order', 'let', 'waiter', 'go', 'home', 'since', 'lunch', 'know', 'sucks', 'working', '2', 'shifts', 'last', 'table', 'guy', 'worked', '2', 'shifts', 'nice', 'manager', 'let', 'leave', 'hey', 'taking', 'time', 'someone', 'FINISH', 'open', 'orders', 'Simply', 'food', 'good', 'priced', 'worst', 'part', 'staff', 'good', 'job', 'DONT', 'CARE', 'result', 'MANAGEMENT', 'caring']"
1,"['One', 'star', 'would', 'giving', 'holiday', 'gift', 'Copper', 'Star', 'Coffee', 'Shop', 'place', 'consistency', 'pride', 'taken', 'food', 'presentation', 'Unfortunately', 'Circle', 'H', 'BBQ', 'nothing', 'like', 'prior', 'statement', 'first', 'visit', 'Circle', 'H', 'BBQ', 'centered', 'ordering', 'half', 'slap', 'ribs', 'extremely', 'overcooked', 'charcoal', 'top', 'back', 'ends', 'editable', 'scraped', 'away', 'charcoal', 'tops', 'ends', 'center', 'ribs', 'one', 'eatable', 'company', 'offered', 'second', 'chance', 'try', 'food', 'giving', 'complementary', 'full', 'slap', 'Nothing', 'improved', 'say', 'smoke', 'ribs', 'odor', 'effect', 'face', 'ribs', 'ordered', 'second', 'time', 'spend', '20', 'minutes', 'grill', 'order', 'placed', 'Btwthe', 'waitress', 'front', 'counter', 'couldnt', 'even', 'tell', 'type', 'rub', 'ribs', 'type', 'cut', 'asked', 'smoked', 'cooked', 'daily', 'said', 'get', 'early', 'others', 'refrigerator', 'last', 'night', 'called', 'dryrub', 'seasoning', 'tasteless', 'BBQ', 'sauce', 'major', 'strange', 'bottom', 'line', 'ribs', 'worth', 'cost', 'charging', '14Half', '6', 'bones', '26Whole', '1213', 'bones', 'sides', 'high', 'hopes', 'brisket', 'might', 'untill', 'try', 'endeavor', 'Overall', 'dont', 'change', 'way', 'burn', 'ribs', 'run', 'run', 'drive', 'real', 'fast', 'another', 'place', 'charcoal', 'good', 'lots', 'Honey', 'Bears', 'Mothers', 'even', 'driving', 'Famous', 'Daves', 'well', 'worth', 'trip', 'Sorry', 'burst', 'bubble', 'high', 'hops', 'centrally', 'located', 'rib', 'place', 'Im', 'still', 'waiting']"
5,"['Fine', 'dining', 'setting', 'isnt', 'good', 'food', 'many', 'things', 'add', 'attitude', 'opportunity', 'find', 'different', 'cities', 'found', 'night', 'Stockyards', 'seated', 'host', 'took', 'us', 'table', 'properly', 'seated', 'gave', 'us', 'menus', 'server', 'came', 'table', 'introduced', 'said', 'would', 'return', 'shortly', 'nice', 'moment', 'chat', 'think', 'ordering', 'return', 'glasses', 'fillednot', 'something', 'wait', 'service', 'right', 'knew', 'selections', 'menu', 'available', 'options', 'could', 'make', 'sensible', 'comments', 'concerning', 'salads', 'served', 'promptly', 'two', 'additional', 'people', 'fresh', 'could', 'ask', 'friend', 'finished', 'asked', 'could', 'take', 'plate', 'pleased', 'didnt', 'ask', 'finished', 'salad', 'could', 'take', 'plate', 'Id', 'finished', 'could', 'told', 'able', 'continue', 'conversation', 'uninterrupted', 'finished', 'salad', 'salad', 'plate', 'removed', 'appropriate', 'minutes', 'entrees', 'served', 'keeping', 'relaxed', 'dining', 'time', 'think', 'drinks', 'refilled', 'happened', 'quietly', 'minutes', 'dinners', 'served', 'two', 'gentlemen', 'server', 'appeared', 'make', 'sure', 'satisfaction', 'started', 'room', 'error', 'couldnt', 'resolved', 'started', 'friend', 'ordered', 'small', 'steak', 'friend', 'quite', 'elderly', 'Kathy', 'server', 'discretely', 'asked', 'shed', 'like', 'cut', 'potato', 'also', 'served', 'dish', 'asked', 'friend', 'condiments', 'would', 'like', 'prepared', 'look', 'said', 'Prepared', 'didnt', 'understand', 'getting', 'Kathy', 'already', 'reaching', 'potato', 'opened', 'potato', 'smiled', 'friend', 'said', 'bit', 'everything', 'One', 'doesnt', 'go', 'restaurant', 'like', 'stockyards', 'deal', 'opening', 'hot', 'potato', 'preparing', 'serving', 'done', 'properly', 'things', 'dont', 'discussed', 'Kudos', 'Kathy', 'part', 'fine', 'dining', 'experience', 'full', 'rack', 'ribs', 'tender', 'meat', 'fell', 'sauce', 'spice', 'strong', 'flavor', 'meat', 'concealed', 'also', 'tell', 'unless', 'big', 'eater', 'half', 'rack', 'would', 'fill', 'people', 'friend', 'said', 'Yummy', 'agreed', 'used', 'getting', 'finger', 'bowl', 'clean', 'eating', 'cant', 'complain', 'two', 'extra', 'napkins', 'several', 'ways', 'cleaning', 'fingers', 'accompanied', 'ribs', 'friend', 'let', 'know', 'celebrating', '17th', 'anniversary', '39th', 'birthday', 'served', 'free', 'desert', 'assure', 'pecan', 'pie', 'delight', 'Warm', 'laced', 'brandy', 'perfect', 'way', 'finish', 'dinner', 'stockyards', 'might', 'mention', 'inexpensive', 'enjoyable', 'way', 'spend', 'money', 'offer', 'two', 'dinner', 'specials', 'wont', 'find', 'places', 'luncheon', 'menu', 'lower', 'prices', 'Dont', 'expect', 'chrome', 'music', 'bit', 'loud', 'many', 'new', 'places', 'offer', 'Instead', 'enjoy', 'time', 'place', 'pamper', 'go', 'Stockyards', 'dont', 'consider', 'stockyards', 'place', 'shorts', 'Nikes', 'course', 'always', 'would', 'say', 'nice', 'shirt', 'slacks', 'least']"
5,"['love', 'place', 'always', 'spent', 'money', 'something', 'great', 'sales', 'racks', 'also', 'reasonable', 'clothes', 'sale', 'atmosphere', 'always', 'chill', 'people', 'working', 'super', 'friendly', 'Also', 'get', 'bored', 'shopping', 'clothes', 'random', 'stuff', 'like', 'board', 'games', 'books', 'buy']"
5,"['spent', 'almost', '2', 'years', 'searching', 'good', 'nail', 'salon', 'North', 'Scottsdale', 'area', 'never', 'go', 'anywhere', 'else', 'clean', 'girls', 'nice', 'always', 'really', 'good', 'job', 'nails', 'upfront', 'pedicure', 'prices', 'hand', 'price', 'sheet', 'tells', 'exactly', 'get', 'upgrade', 'instead', 'pressuring', 'getting', 'something', 'better', 'upcharging', 'think', 'prices', 'super', 'reasonable', 'well', 'best', 'pedicure', 'french', 'gel', 'manicure', 'pay', '70', 'usually', 'make', 'appointments', 'Sunday', 'mornings', 'nicely', 'uncrowded', 'Ive', 'also', 'walked', 'taken', 'fairly', 'quickly', 'love', 'place', 'recommend', 'anyone', 'asks']"
5,"['love', 'vegetarian', 'restaurants', 'support', '200', 'glad', 'place', 'exists', 'Phoenix', 'quality', 'food', 'beyond', 'excellent', 'meals', 'creative', 'super', 'tasty', 'Never', 'disappointed', 'qualm', 'service', 'Itisslow', 'Whether', 'time', 'takes', 'meal', 'reach', 'table', 'cashier', 'taking', 'order', 'ring', 'correctly', 'length', 'time', 'takes', 'long', 'Prices', 'bit', 'steep', 'vegetarianvegan', 'restaurants', 'priced', 'bit', 'higher', 'others', 'dont', 'mind', 'paying', 'quality', 'Overall', 'place', 'favorite', 'weekend', 'visit', 'cant', 'wait', 'next', 'meal', 'Pomegranate', 'Cafe']"
5,"['Ruths', 'Chris', 'steak', 'house', 'fully', 'endorse', '500', 'degree', 'plates', 'make', 'sizzle', 'memorable', 'experience', 'Ahi', 'tuna', 'appetizer', 'also', 'must', 'start', 'meal', 'right', 'every', 'salad', 'cant', 'miss', 'Ill', 'go', 'get', 'Chop', 'Salad']"
5,"['Place', 'always', 'friend', 'LOVE', 'PIZZA', 'far', 'favorite', 'pizza', 'place', 'Sign', 'VIP', 'newsletter', 'eclub', 'get', 'free', 'pizza', 'birthday', 'get', 'free', 'try', 'Sounds', 'good']"
5,"['Quite', 'possibly', 'best', 'place', 'eat', 'Mesa', 'Let', 'tell', 'go', 'CPC', 'taken', 'pilgrim', 'pockets', 'next', 'level', 'Personally', 'would', 'recommend', 'Royale', 'Cheese', 'Shepards', 'Pie', 'pies', 'take', 'make', 'would', 'good', 'time', 'order', 'drinks', 'well', 'beer', 'drinking', 'type', 'would', 'suggest', 'Hoegaarden', 'best', 'Ive', 'ever', 'looking', 'something', 'stimulating', 'may', 'want', 'try', 'Irish', 'Car', 'Bombs', 'go', 'pasty', 'arrives', 'dont', 'touch', 'plate', 'could', 'scorching', 'bloody', 'hot', 'pasty', 'probably', 'going', 'take', 'minutes', 'become', 'edible', 'well', 'stay', 'clam', 'cool', 'soon', 'enough', 'finished', 'eating', 'get', 'apple', 'stuffed', 'pasty', 'desert', 'feel', 'full', 'know', 'every', 'time', 'thing', 'say', 'worth', 'Cheers']"
5,"['Weve', 'going', 'Santisi', 'close', '10', 'years', 'since', 'around', 'corner', 'house', 'Weve', 'never', 'bad', 'item', 'fun', 'place', 'go', 'food', 'great', 'always', 'order', 'pizza', 'consistently', 'good', 'salads', 'excellent', 'ingredients', 'fresh', 'theres', 'enough', 'two', 'meals', 'youre', 'lighter', 'eater', 'wings', 'always', 'excellent', 'Weve', 'always', 'good', 'service', 'staff', 'keeps', 'beverages', 'coming', 'great', 'place', 'watch', 'game', 'get', 'Friday', 'Saturday', 'nights', 'crowded', 'often', 'grab', 'beer', 'wait', 'takeout', 'pizza', 'parking', 'challenge', 'since', 'stripes', 'laid', 'weird', 'theres', 'dollar', 'theater', 'next', 'door', 'park', 'back', 'side', 'toward', 'freeway', 'theres', 'room', 'front', 'moved', 'away', '2006', 'came', 'back', '2010', 'Santisi', 'still', 'good', 'ever']"
5,"['Oh', 'Chipotle', 'love', 'Healthy', 'options', 'even', 'craving', 'Mexican', 'favorite', 'chicken', 'burrito', 'bowl', 'fajita', 'veggies', 'Served', 'bed', 'rice', 'black', 'beans', 'pico', 'de', 'gallo', 'spicy', 'corn', 'thrown', 'inahh', 'mouth', 'watering', 'already', 'Ive', 'many', 'locations', 'clean', 'food', 'quality', 'excellent', 'service', 'friendly', 'professional', 'always', 'leave', 'satisfied', '5', 'stars', 'friend']"
5,"['simply', 'BEST', 'sandwiches', 'salads', 'like', 'food', 'locally', 'grown', 'b', 'freshly', 'made', 'c', 'organicall', 'natural', 'yummy', 'doesnt', 'place', 'admittedly', 'something', 'soupnazi', 'routine', 'set', 'walk', 'dont', 'know', 'drill', 'confusing', 'pay', 'attention', '1', 'Look', 'menu', '2', 'Decide', 'want', '3', 'Wait', 'turn', 'order', '4', 'Order', 'give', 'name', '5', 'Wait', 'turn', 'called', 'pay', 'girl', 'order', 'placed', '6', 'Pay', '7', 'Wait', 'food', 'ready', '8', 'Leave', 'food', 'Note', 'place', 'sit', 'inside', 'either', 'sit', 'outside', '157', 'degrees', 'day', 'see', 'find', 'place', 'sit', 'LUX', 'welcoming', 'Pane', 'Bianco', 'diners', 'good']"
5,"['Delicious', 'clean', 'great', 'service', '3', 'hours', 'later', 'still', 'talking', 'delightful', 'place', 'pulled', 'pork', 'chicken', 'sandwich', 'moist', 'fresh', 'Dinner', '2', '2000']"
5,"['love', 'second', 'location', 'Royal', 'coffee', 'series', 'much', 'one', 'market', 'Since', 'summer', 'thought', 'mention', 'iced', 'coffee', 'smooth', 'amazing', 'dont', 'even', 'add', 'anything', 'Dont', 'believe', 'Ask', 'sample', 'next', 'time', 'guarantee', 'astounded', 'quiet', 'chill', 'atmosphere', 'want', 'workstudyread', 'well', 'great', 'place', 'delicious', 'grab', 'n', 'go', 'coffee', 'Biltmore', 'area']"
5,"['TIP', '1', 'MesaGateway', 'fliers', 'bar', 'airport', 'live', 'itlove', 'Food', 'great', 'burgers', 'made', 'lowcarb', 'especially', 'great', 'gurl', 'TIP', '2', 'Food', 'ordered', 'go']"
5,"['Truly', 'great', 'owner', 'cares', 'customers', 'highly', 'recommend', 'visit', 'like', 'one', 'kind', 'quality', 'piecesyoung', 'yet', 'classic', 'tasteful', 'yet', 'funky']"
5,"['Im', 'love', 'place', 'tried', 'pepperoni', 'pizza', 'AMAZED', 'love', 'fresh', 'herbvegetable', 'garden', 'front', 'FRESH', 'ingredients', 'days', 'cant', 'wait', 'go', 'back', 'try', 'different', 'dishes', 'Id', 'like', 'try', 'cheese', 'platters', 'mouth', 'watering', 'speak', 'going', 'day', 'Ill', 'keep', 'adding', 'review', 'STAY', 'TUNED', 'BTW', 'decor', 'reminds', 'VIG', 'definitely', 'spacious', 'dining', 'area']"
1,"['place', 'okay', 'First', 'Id', 'like', 'say', 'bridal', 'consultant', 'dont', 'remember', 'name', 'sorry', 'really', 'nice', 'helpful', 'saleswomen', 'desperation', 'faces', 'dont', 'know', 'work', 'commission', 'higher', 'ups', 'slave', 'laborers', 'Im', 'sure', 'wouldve', 'killed', 'sale', 'found', 'dresses', 'liked', 'way', 'high', 'pressure', 'able', 'make', 'solid', 'decision', 'spot', 'decided', 'wait', 'ended', 'finding', 'dress', 'liked', 'better', '13', 'price', 'somewhere', 'else', 'notified', 'Davids', 'Bridal', 'thanks', 'thanks', '6', 'months', 'ago', 'day', 'still', 'get', 'calls', 'cell', 'phone', 'asking', 'come', 'back', 'try', 'dress', 'theyre', 'like', 'telemarketers', 'bridal', 'world', 'annoying', 'Plus', 'accessories', 'expensive', 'cookie', 'cutter', 'Id', 'go', 'somewhere', 'else', 'unless', 'youre', 'new', 'need', 'ideas']"
5,"['Tried', 'restaurant', 'groupon', 'Probably', 'would', 'didnt', 'coupon', 'Dont', 'let', 'storefront', 'decor', 'stop', 'going', 'restaurant', 'super', 'clean', 'wait', 'staff', 'friendly', 'food', 'WOW', 'split', 'Shrimp', 'Ceviche', 'combination', 'pupusa', 'plate', 'portions', 'generous', 'ordered', 'fruit', 'drink', 'Everything', 'absolutely', 'delicious', 'One', 'new', 'favorite', 'restaurants', 'definitely', 'back']"
5,['Intense']
1,"['really', 'wish', 'dagger', 'stab', 'face', 'trying', 'eating', 'Absolutely', 'WORST', 'PLACE', 'entire', 'valley', 'would', 'turn', 'around', 'go', 'ask', 'money', 'back', 'embarrassed', 'even', 'seen', 'drive', 'way', 'home', 'thought', 'would', 'give', 'shot', 'ordered', 'random', 'items', 'chicken', 'taco', 'onion', 'rings', 'taco', 'like', 'eating', 'horse', 'trough', 'fell', 'apart', 'immediately', 'found', 'trying', 'shovel', 'mouth', 'two', 'bites', 'realized', 'meat', 'questionably', 'chicken', 'onion', 'rings', 'blah', 'didnt', 'even', 'touch', 'Please', 'self', 'favor', 'Dig', 'nearest', 'dumpster', 'lunch', 'go', 'home', 'pound', 'bottle', 'vegetable', 'oil', 'sure', 'beats', 'hell', 'joint', 'joke']"
5,"['great', 'little', 'spot', 'find', 'Fresh', 'Fresh', 'Fresh', 'Sushi', 'great', 'eats', 'sure', 'try', 'green', 'bean', 'appetizer']"
1,"['read', 'good', 'things', 'Easy', 'excited', 'try', 'went', 'days', 'Christmas', 'horribly', 'disappointed', 'walked', 'seated', 'one', 'server', 'minutes', 'later', 'another', 'host', 'came', 'us', 'asked', 'stole', 'table', 'understand', 'seating', 'works', 'quite', 'confused', 'offended', 'seated', 'properly', 'done', 'nothing', 'wrong', 'ordered', 'waited', '45', 'minutes', 'food', 'Finally', 'asked', 'within', 'minutes', 'completely', 'lost', 'order', 'food', 'arrived', 'one', 'dish', 'Easy', 'toasted', 'brioche', 'spinach', 'egg', 'absolutely', 'inedible', 'brioche', 'burnt', 'could', 'barely', 'cut', 'bacon', 'fried', 'egg', 'undercooked', 'even', 'though', 'requested', 'completely', 'cooked', 'honestly', 'shocked', 'server', 'brought', 'us', 'dish', 'without', 'saying', 'anything', 'since', 'clearly', 'burnt', '2', 'dishes', 'banana', 'pecan', 'french', 'toast', 'Loretta', 'sandwich', 'alright', 'certainly', 'nothing', 'rave', '3', 'us', 'ended', 'splitting', '2', 'dishes', 'since', 'dish', 'awful', 'ended', 'leaving', 'early', 'disappointed', 'point', 'server', 'asked', 'wed', 'like', 'box', 'uneaten', 'burnt', 'brioche', 'would', 'much', 'appropriate', 'ask', 'something', 'wrong', 'since', 'obviously', 'eaten', 'Anyway', 'Im', 'sure', 'caught', 'bad', 'day', 'would', 'never', 'go', 'back', 'recommend', 'Easy', 'anyone', 'else']"
5,"['place', 'Beer', 'Heaven', '100', 'taps', 'amazing', 'beers', 'place', 'purchase', 'several', 'beers', 'full', 'price', 'happy', 'hour', 'Amazing', 'thing', '2', 'girls', 'shorty', 'glass', '9oz', 'glass', 'instead', '12oz', 'beautiful', 'thing', 'order', 'two', 'different', 'kinds', 'beer', 'without', 'getting', 'overly', 'full', 'er', 'bloated', 'instead', 'two', 'big', '12oz', 'glasses', 'Amazing', 'thing', '3', 'food', 'delish', 'boyfriend', 'split', 'burger', 'Bad', 'idea', 'good', 'really', 'didnt', 'want', 'share', 'afterall', 'Amazing', 'thing', '4', 'staff', 'awesome', 'several', 'staff', 'behind', 'bar', 'happy', 'willing', 'help', 'initial', 'server', 'MIA', 'attentive', 'friendly', 'helpful', 'cant', 'decide', 'Amazing', 'thing', '5', 'atmosphere', 'awesome', 'music', 'play', 'great']"
